"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"Piscines Coberta del CEM Perill","080193|PISCINES_COBERTA_DEL_CEM_PERILL","Barcelona","080193","413,994","2,161,506","Sí","Sí",,"Sí","Sí","C. Perill, 16-22","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086031187","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina del Llac del Parc de la Creueta del Coll","080193|PISCINA_DEL_LLAC_DEL_PARC_DE_LA_CREUETA_DEL_COLL","Barcelona","080193","4,141,861","2,148,139","Sí","Sí","No (aire lliure)","Sí","Sí","Pg. Mare de Déu del Coll, 89","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/93302114541","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Castell de Torre Baró","080193|CASTELL_DE_TORRE_BARO","Barcelona","080193","4,145,134","2,176,295","Sí","Sí","Sí","Sí","Sí","Ctra. Alta de Les Roquetes, 309","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086030904","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Artesà Tradicionàrius - CAT","080193|CENTRE_ARTESA_TRADICIONARIUS_CAT","Barcelona","080193","4,140,255","2,154,436","Sí","Sí","Sí","Sí","Sí","Pl. Anna Frank","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737894","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Comercial Arenas de Barcelona","080193|CENTRE_COMERCIAL_ARENAS_DE_BARCELONA","Barcelona","080193","413,763","2,149,305","Sí","Sí","Sí","Sí","Sí","G.V. Corts Catalanes, 373-385","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400267330","Centres comercials","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Comercial Diagonal Mar","080193|CENTRE_COMERCIAL_DIAGONAL_MAR","Barcelona","080193","4,140,967","221,573","Sí","Sí","Sí","Sí","Sí","Av. Diagonal, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1313140637","Centres comercials","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre d'Atenció Integral (CAI) Marina","080193|CENTRE_D_ATENCIO_INTEGRAL_CAI_MARINA","Barcelona","080193","4,135,952","2,145,259","Sí","Sí","Sí","Sí","Sí","C. Foc, 97","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737609","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Clinica Sant Antoni","080193|CLINICA_SANT_ANTONI","Barcelona","080193","4,135,574","2,143,519","Sí","Sí","Sí","Sí","Sí","C. Sant Eloi, 6-8","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400279672","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Seat","080193|PATI_DE_L_ESCOLA_SEAT","Barcelona","080193","4,135,988","2,137,412","Sí","Sí","No","Sí","Sí","C. Mecànica, 24 (entrada pel Pg. Zona Franca, 171 B)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737910","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de Santa Agnés","080193|PARROQUIA_DE_SANTA_AGNES","Barcelona","080193","4,140,102","214,446","Sí","Sí","Sí","Sí","Sí","C. Sant Elies, 23","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400738061","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de Sant Vicenç de Sarrià","080193|PARROQUIA_DE_SANT_VICENC_DE_SARRIA","Barcelona","080193","4,139,985","212,152","Sí","Sí","Sí","Sí","Sí","Pl. Sarrià, 10","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400738062","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Punt d'Activitat de Creu Roja a Sants-Montjuïc","080193|PUNT_D_ACTIVITAT_DE_CREU_ROJA_A_SANTS_MONTJUIC","Barcelona","080193","4,136,111","2,135,446","Sí","Sí","Sí","Sí","Sí","C. Francesc Boix Campo, 6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400738067","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de Sant Miquel del Port","080193|PARROQUIA_DE_SANT_MIQUEL_DEL_PORT","Barcelona","080193","4,138,001","2,188,571","Sí","Sí","Sí","Sí","Sí","C. Sant Miquel, 39","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400738065","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri La Cosa Nostra","080193|CASAL_DE_BARRI_LA_COSA_NOSTRA","Barcelona","080193","4,143,387","2,167,966","Sí","Sí","Sí","Sí","Sí","C. Biure, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400143979","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Verdun","080193|CASAL_DE_BARRI_VERDUN","Barcelona","080193","4,144,407","217,517","Sí","Sí","Sí","Sí","Sí","C. Luz Casanova, 4","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400246329","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri de Vallbona","080193|CASAL_DE_BARRI_DE_VALLBONA","Barcelona","080193","4,146,437","2,185,937","Sí","Sí","Sí","Sí","Sí","C. Oristà, 8-10","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99026102727","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parc de les Tretze Roses","080193|PARC_DE_LES_TRETZE_ROSES","Barcelona","080193","4,135,155","2,140,259","Sí","Sí","No","Sí","No","C. d'Ascó, 22","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737923","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de Maria Mitjancera","080193|PARROQUIA_DE_MARIA_MITJANCERA","Barcelona","080193","4,138,494","2,143,992","Sí","Sí","Sí","Sí","Sí","C. Entença, 198-200","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400740107","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de l'Abaceria","080193|MERCAT_DE_L_ABACERIA","Barcelona","080193","4,140,331","2,164,824","Sí","Sí","Sí","Sí","Sí","Pg. Sant Joan, 181","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009463","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Canyelles","080193|JOCS_D_AIGUA_DE_CANYELLES","Barcelona","080193","414,423","2,162,721","Sí","Sí","No (aire lliure)","Sí","No","C. Juan Ramón Jiménez, 14","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400656486","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de les Rieres d'Horta","080193|JOCS_D_AIGUA_DE_LES_RIERES_D_HORTA","Barcelona","080193","414,309","2,155,467","Sí","Sí","No (aire lliure)","Sí","No","Av. Estatut de Catalunya, 21","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400695979","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Bon Pastor","080193|JOCS_D_AIGUA_DE_BON_PASTOR","Barcelona","080193","4,143,774","2,207,129","Sí","Sí","No (aire lliure)","Sí","No","Pl. de la Lluita per les Llibertats","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400740126","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua del Canòdrom","080193|JOCS_D_AIGUA_DEL_CANODROM","Barcelona","080193","4,142,722","2,183,146","Sí","Sí","No (aire lliure)","Sí","No","C. Can Ros, 35","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400740235","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centro Galego de Barcelona","080193|CENTRO_GALEGO_DE_BARCELONA","Barcelona","080193","4,137,939","2,174,737","Sí","Sí","Sí","Sí","Sí","C. Rambla, 35-37","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010651","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fundació Casa Asil Sant Andreu de Palomar","080193|FUNDACIO_CASA_ASIL_SANT_ANDREU_DE_PALOMAR","Barcelona","080193","414,388","2,186,085","Sí","Sí","Sí","Sí","Sí","C. Agustí i Milà, 72","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400740124","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - La Barceloneta","080193|CASAL_CIVIC_I_COMUNITARI_LA_BARCELONETA","Barcelona","080193","4,138,045","2,188,552","Sí","Sí","Sí","Sí","Sí","C. Baluard, 28","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011057","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Horta","080193|CASAL_CIVIC_I_COMUNITARI_HORTA","Barcelona","080193","414,266","2,156,329","Sí","Sí","Sí","Sí","Sí","C. Tolrà, 13-21 bxs","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94110141919","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Guineueta","080193|CASAL_CIVIC_I_COMUNITARI_GUINEUETA","Barcelona","080193","4,144,035","216,655","Sí","Sí","Sí","Sí","Sí","C. Guineueta, 19","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086026114","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Prosperitat","080193|CASAL_CIVIC_I_COMUNITARI_PROSPERITAT","Barcelona","080193","4,144,193","2,180,498","Sí","Sí","Sí","Sí","Sí","C. de Pablo Iglesias, 8","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400038461","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Trinitat Vella","080193|CASAL_CIVIC_I_COMUNITARI_TRINITAT_VELLA","Barcelona","080193","4,144,975","2,191,259","Sí","Sí","Sí","Sí","Sí","C. de la Madriguera, 38-42 baixos","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400513760","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Verdum","080193|CASAL_CIVIC_I_COMUNITARI_VERDUM","Barcelona","080193","4,144,423","2,175,522","Sí","Sí","Sí","Sí","Sí","C. Luz Casanova, 8-10","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400595416","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Verdum Artesania","080193|CASAL_CIVIC_I_COMUNITARI_VERDUM_ARTESANIA","Barcelona","080193","4,144,243","2,172,552","Sí","Sí","Sí","Sí","Sí","C. de l'Artesania, 96-98","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400079150","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Bac de Roda","080193|CASAL_CIVIC_I_COMUNITARI_BAC_DE_RODA","Barcelona","080193","4,141,443","2,195,884","Sí","Sí","Sí","Sí","Sí","C. Bac de Roda, 190","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011160","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - La Pau","080193|CASAL_CIVIC_I_COMUNITARI_LA_PAU","Barcelona","080193","4,142,316","220,858","Sí","Sí","Sí","Sí","Sí","C. Pere Verges 1, 8a planta","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400144312","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Cívic i Comunitari - Sants","080193|CASAL_CIVIC_I_COMUNITARI_SANTS","Barcelona","080193","4,138,005","21,335","Sí","Sí","Sí","Sí","Sí","C. Violant Hongria Rna Aragó, 135","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011106","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de la font de la pl. Maresme","080193|JOCS_D_AIGUA_DE_LA_FONT_DE_LA_PL_MARESME","Barcelona","080193","4,141,213","2,215,649","Sí","Sí","No (aire lliure)","Sí","No","Pl. del Maresme","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400757468","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de la plaça de les Caramelles","080193|JOCS_D_AIGUA_DE_LA_PLACA_DE_LES_CARAMELLES","Barcelona","080193","4,138,231","2,167,777","Sí","Sí","No (aire lliure)","Sí","No","Pl. de les Caramelles","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400757467","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua dels jardins de Sant Joan de Déu - Illa Diagonal","080193|JOCS_D_AIGUA_DELS_JARDINS_DE_SANT_JOAN_DE_DEU_ILLA_DIAGONAL","Barcelona","080193","4,138,902","2,135,393","Sí","Sí","No (aire lliure)","Sí","No","Av. Diagonal, 557","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400757466","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de la Plaça de les Glòries","080193|JOCS_D_AIGUA_DE_LA_PLACA_DE_LES_GLORIES","Barcelona","080193","4,140,407","2,185,749","Sí","Sí","No (aire lliure)","Sí","No","Pl. de les Glòries Catalanes","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400757464","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Ton i Guida","080193|CENTRE_TON_I_GUIDA","Barcelona","080193","4,144,633","2,175,171","Sí","Sí","Sí","Sí","Sí","C. Romaní, 6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400143973","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri de Torre Baró","080193|CASAL_DE_BARRI_DE_TORRE_BARO","Barcelona","080193","4,145,951","2,180,674","Sí","Sí","Sí","Sí","Sí","Av. d'Escolapi Càncer, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400143974","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri de Prosperitat","080193|CASAL_DE_BARRI_DE_PROSPERITAT","Barcelona","080193","4,144,162","2,179,794","Sí","Sí","Sí","Sí","Sí","Pl. d'Àngel Pestaña","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086025446","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Trinitat Nova - Som La Pera","080193|CASAL_DE_BARRI_TRINITAT_NOVA_SOM_LA_PERA","Barcelona","080193","4,145,266","2,187,632","Sí","Sí","Sí","Sí","Sí","C. de Garbí, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400582519","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Bib. Sarrià - J.V.Foix","080193|BIB_SARRIA_J_V_FOIX","Barcelona","080193","4,139,956","2,121,155","Sí","Sí","Sí","Sí","Sí","Pl. de Sarrià, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400672437","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Civic Sant Andreu","080193|CENTRE_CIVIC_SANT_ANDREU","Barcelona","080193","4,143,084","2,189,411","Sí","Sí","Sí","Sí","Sí","C. Gran de Sant Andreu, 111","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086004879","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Sala Pepita Casanelles (CC Casa del Rellotge)","080193|SALA_PEPITA_CASANELLES_CC_CASA_DEL_RELLOTGE","Barcelona","080193","4,136,095","2,138,005","Sí","Sí","Sí","Sí","Sí","Pl. de l'Orgull, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400180624","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Albareda","080193|CC_ALBAREDA","Barcelona","080193","4,137,399","217,325","Sí","Sí","Sí","Sí","Sí","C. d'Albareda, 22","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400304670","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Col·legi de Metges de Barcelona","080193|COL_LEGI_DE_METGES_DE_BARCELONA","Barcelona","080193","4,140,421","2,129,325","Sí","Sí","Sí","Sí","Sí","Pg. de la Bonanova, 47","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086005338","Altres","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Foodcoop BCN","080193|FOODCOOP_BCN","Barcelona","080193","4,138,557","2,157,338","Sí","Sí","Sí","Sí","Sí","Ptge. d'Aragó, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400685645","Altres","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Sala Barcelona del Museu Terra","080193|SALA_BARCELONA_DEL_MUSEU_TERRA","Barcelona","080193","4,140,203","2,196,899","Sí","Sí","Sí","Sí","Sí","C. de Pere IV, 141","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400727187","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Associació de Comerciants Creu Coberta","080193|ASSOCIACIO_DE_COMERCIANTS_CREU_COBERTA","Barcelona","080193","41,376","2,143,145","Sí","Sí","Sí","Sí","Sí","C. Callao, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010309","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
